order_id,customer_id,product_id,order_date_id,ship_date_id,sales,quantity,discount,profit
us-2025-152555,me-17320,tec-ph-10001254,20250329,20250402,812.736,8,0.2,60.9552
us-2025-128258,cp-12085,off-pa-10004156,20250330,20250401,11.34,1,0.0,5.5566
us-2025-124100,eh-13990,fur-ch-10003817,20250331,20250406,327.996,6,0.1,54.666
us-2025-151827,cs-11950,tec-ac-10003289,20250331,20250402,31.984,2,0.2,1.1994
us-2025-151827,cs-11950,tec-ph-10002789,20250331,20250402,280.782,3,0.4,-60.8361
us-2025-111213,fp-14320,fur-ch-10000454,20250401,20250405,1317.492,6,0.1,292.776
us-2025-127985,db-12910,fur-fu-10003274,20250401,20250405,7.04,4,0.0,3.0976
us-2025-103947,bb-10990,off-ap-10002350,20250401,20250408,30.144,2,0.2,3.0144
us-2025-166674,rb-19360,off-ar-10000588,20250401,20250403,59.52,3,0.0,15.4752
us-2025-166674,rb-19360,off-ar-10001953,20250401,20250403,263.88,6,0.0,71.2476
us-2025-149902,dw-13540,off-ar-10002956,20250401,20250406,88.04,4,0.0,22.8904
us-2025-166674,rb-19360,off-ar-10003156,20250401,20250403,30.48,3,0.0,7.9248
us-2025-166674,rb-19360,off-ar-10004974,20250401,20250403,9.84,3,0.0,2.8536
us-2025-161473,tb-21175,off-bi-10003305,20250401,20250405,14.352,3,0.2,4.6644
us-2025-111213,fp-14320,off-bi-10004140,20250401,20250405,3.592,1,0.2,1.1225
us-2025-103947,bb-10990,off-fa-10003112,20250401,20250408,31.56,5,0.2,9.8625
us-2025-161473,tb-21175,off-la-10001297,20250401,20250405,20.7,2,0.0,9.936
us-2025-166674,rb-19360,off-st-10001469,20250401,20250403,161.94,3,0.0,9.71639999999999
us-2025-111213,fp-14320,off-su-10000946,20250401,20250405,63.84,8,0.0,18.5136
us-2025-161473,tb-21175,off-su-10001574,20250401,20250405,10.95,3,0.0,3.285
us-2025-160206,my-18295,tec-ph-10000148,20250401,20250407,12.99,1,0.0,0.2598
us-2025-166674,rb-19360,tec-ph-10002365,20250401,20250403,35.12,4,0.0,9.1312
us-2025-123540,dj-13420,fur-ch-10000847,20250402,20250406,1454.9,5,0.0,378.274
us-2025-167682,zd-21925,fur-fu-10003799,20250403,20250409,71.12,4,0.0,22.0472
us-2025-120796,cs-11950,off-bi-10004330,20250403,20250407,99.846,9,0.7,-83.205
us-2025-162222,sr-20740,off-pa-10003893,20250403,20250403,10.272,3,0.2,3.21
us-2025-167682,zd-21925,tec-ph-10000673,20250403,20250409,259.96,4,0.0,124.7808
us-2025-123050,bc-11125,fur-fu-10000723,20250404,20250408,82.64,2,0.0,7.4376
us-2025-167115,eh-14185,off-bi-10004600,20250404,20250409,588.784,2,0.2,183.995
us-2025-159142,me-17320,off-pa-10001776,20250404,20250405,27.81,3,0.0,13.0707
us-2025-123050,bc-11125,off-st-10003455,20250404,20250408,31.02,2,0.0,8.0652
us-2025-123050,bc-11125,tec-ac-10001109,20250404,20250408,89.97,3,0.0,37.7874
us-2025-159142,me-17320,tec-ph-10001448,20250404,20250405,149.97,3,0.0,5.99879999999998
us-2025-159695,gm-14455,off-st-10003442,20250405,20250410,158.368,7,0.2,13.8572
us-2025-161907,jh-16180,off-su-10000646,20250405,20250409,769.184,4,0.2,-163.4516
us-2025-161907,jh-16180,tec-ph-10000141,20250405,20250409,118.782,3,0.4,-27.7158
us-2025-150140,vm-21685,tec-ph-10002555,20250406,20250410,1294.75,5,0.0,336.635
us-2025-120530,dl-13600,fur-ch-10000454,20250407,20250412,658.746,3,0.1,146.388
us-2025-114405,as-10240,off-ap-10003278,20250407,20250412,33.528,3,0.2,2.5146
us-2025-132899,sf-20200,off-ar-10002833,20250407,20250411,3.64,2,0.0,0.9828
us-2025-154998,es-14080,off-pa-10004243,20250407,20250409,37.94,2,0.0,18.2112
us-2025-114405,as-10240,off-st-10001627,20250407,20250412,36.744,3,0.2,3.6744
us-2025-110499,yc-21895,tec-co-10002095,20250407,20250409,1199.976,3,0.2,374.9925
us-2025-106600,rm-19375,fur-bo-10001608,20250408,20250411,354.9,5,0.0,88.725
us-2025-138520,jl-15505,fur-bo-10002268,20250408,20250413,388.704,6,0.2,-4.8588
us-2025-130946,zc-21910,fur-ch-10004540,20250408,20250412,95.984,4,0.3,-4.1136
us-2025-124233,ck-12595,fur-fu-10002597,20250408,20250414,24.7,5,0.0,10.374
us-2025-134789,ck-12325,fur-fu-10003268,20250408,20250415,159.92,4,0.0,31.984
us-2025-138520,jl-15505,off-ar-10002399,20250408,20250413,17.04,4,0.0,6.9864
us-2025-104969,eh-14125,off-bi-10004224,20250408,20250414,121.104,6,0.7,-100.92
us-2025-130946,zc-21910,off-bi-10004995,20250408,20250412,1088.792,4,0.8,-1850.9464
us-2025-138520,jl-15505,off-en-10001137,20250408,20250413,8.26,2,0.0,3.7996
us-2025-104969,eh-14125,off-en-10002312,20250408,20250414,8.872,1,0.2,3.2161
us-2025-150000,pg-18820,off-en-10002973,20250408,20250414,17.92,4,0.0,8.6016
us-2025-134789,ck-12325,off-fa-10002280,20250408,20250415,30.0,6,0.0,14.4
us-2025-130477,lc-17140,off-pa-10000019,20250408,20250412,12.96,2,0.0,6.2208
us-2025-134789,ck-12325,off-pa-10001934,20250408,20250415,25.92,4,0.0,12.7008
us-2025-138520,jl-15505,off-pa-10002713,20250408,20250413,34.4,5,0.0,15.824
us-2025-130477,lc-17140,off-pa-10002947,20250408,20250412,20.04,3,0.0,9.6192
us-2025-130477,lc-17140,off-st-10002583,20250408,20250412,64.96,2,0.0,2.5984
us-2025-130946,zc-21910,tec-ac-10001990,20250408,20250412,431.928,9,0.2,64.7892
us-2025-117681,hf-14995,fur-bo-10001798,20250409,20250414,556.665,5,0.15,6.54900000000002
us-2025-128517,sw-20350,off-bi-10000831,20250409,20250414,5.28,2,0.0,2.4288
us-2025-126809,eb-13750,off-bi-10003712,20250409,20250413,35.352,9,0.2,12.8151
us-2025-128517,sw-20350,tec-ph-10002555,20250409,20250414,517.9,2,0.0,134.654
us-2025-123358,bt-11680,off-ap-10004980,20250410,20250417,113.76,3,0.0,44.3664
us-2025-109652,qj-19255,off-ar-10000034,20250410,20250415,13.568,4,0.2,3.2224
us-2025-123358,bt-11680,off-bi-10000069,20250410,20250417,48.032,4,0.2,15.6104
us-2025-124814,fm-14215,off-bi-10000174,20250410,20250416,23.2,5,0.2,8.12
us-2025-114622,jr-16210,off-bi-10004716,20250410,20250412,8.904,2,0.7,-6.5296
us-2025-124814,fm-14215,off-pa-10002787,20250410,20250416,12.96,2,0.0,6.2208
us-2025-123358,bt-11680,off-st-10000636,20250410,20250417,150.66,9,0.0,6.02639999999999
us-2025-123358,bt-11680,off-st-10001932,20250410,20250417,579.51,3,0.0,81.1314
us-2025-163594,jf-15295,fur-ch-10000225,20250412,20250414,194.352,3,0.2,-36.441
us-2025-142398,bp-11290,fur-ch-10001545,20250412,20250416,638.288,7,0.2,-31.9144
us-2025-112102,bd-11605,fur-ta-10004086,20250412,20250416,343.92,4,0.0,75.6624
us-2025-163594,jf-15295,off-bi-10003707,20250412,20250414,36.624,3,0.2,13.734
us-2025-142398,bp-11290,off-bi-10004826,20250412,20250416,13.208,1,0.2,4.6228
us-2025-112102,bd-11605,off-en-10002500,20250412,20250416,63.9,5,0.0,28.755
us-2025-112102,bd-11605,off-pa-10000100,20250412,20250416,40.99,1,0.0,20.0851
us-2025-124254,tb-21175,off-pa-10000807,20250412,20250417,10.272,3,0.2,3.4668
us-2025-163594,jf-15295,off-pa-10000809,20250412,20250414,19.44,3,0.0,9.3312
us-2025-124254,tb-21175,off-st-10000060,20250412,20250417,51.984,1,0.2,-5.1984
us-2025-124254,tb-21175,off-st-10001469,20250412,20250417,129.552,3,0.2,-22.6716
us-2025-152800,sp-20920,off-en-10001509,20250413,20250415,6.12,3,0.0,2.8764
us-2025-112669,kt-16465,fur-ch-10004086,20250414,20250414,933.536,4,0.2,105.0228
us-2025-148796,pb-19150,fur-ch-10004886,20250414,20250418,383.8,5,0.2,38.38
us-2025-166625,jm-15580,off-bi-10002414,20250414,20250417,25.06,2,0.0,11.7782
us-2025-164735,tb-21400,off-st-10001558,20250414,20250419,81.2,5,0.0,12.18
us-2025-136406,bd-11320,fur-ch-10002024,20250415,20250417,1121.568,2,0.2,0.0
us-2025-132423,my-18295,off-ar-10001221,20250415,20250419,33.488,7,0.2,5.8604
us-2025-123750,rb-19795,off-bi-10004584,20250415,20250421,189.588,2,0.7,-145.3508
us-2025-132423,my-18295,off-fa-10002988,20250415,20250419,8.04,5,0.2,2.9145
us-2025-117849,jk-16120,off-pa-10004327,20250415,20250417,143.7,3,0.0,68.976
us-2025-123750,rb-19795,off-st-10000617,20250415,20250421,4.768,2,0.2,-0.774800000000001
us-2025-123750,rb-19795,tec-ac-10004659,20250415,20250421,408.744,7,0.2,76.6395
us-2025-123750,rb-19795,tec-ac-10004659,20250415,20250421,291.96,5,0.2,54.7425
us-2025-107440,bs-11365,fur-fu-10000550,20250416,20250420,9.96,2,0.0,3.2868
us-2025-164588,ap-10915,off-ar-10003056,20250416,20250423,12.84,3,0.0,3.7236
us-2025-107440,bs-11365,off-bi-10002432,20250416,20250420,25.3,5,0.0,11.891
us-2025-105473,bm-11785,off-su-10003567,20250416,20250418,28.8,3,0.0,0.864000000000001
us-2025-166282,pk-19075,tec-ac-10004209,20250416,20250422,35.168,4,0.2,8.3524
us-2025-107440,bs-11365,tec-ma-10001047,20250416,20250420,9099.93,7,0.0,2365.9818
us-2025-108735,jm-15535,fur-bo-10003441,20250417,20250421,257.499,3,0.15,24.2352
us-2025-149111,bf-11170,fur-fu-10000206,20250417,20250421,18.624,8,0.2,6.2856
us-2025-159415,cs-12175,fur-fu-10003798,20250417,20250422,79.12,5,0.2,13.846
us-2025-133508,sw-20350,off-fa-10000134,20250417,20250421,29.05,5,0.0,9.0055
us-2025-149111,bf-11170,tec-ph-10003092,20250417,20250421,36.792,1,0.2,4.1391
ca-2025-108735,jm-15535,fur-bo-10003441,20250417,20250421,79.12,5,0.2,13.846
us-2025-125087,th-21115,fur-ch-10002880,20250418,20250423,344.372,4,0.3,-93.4724
us-2025-125087,th-21115,fur-fu-10004748,20250418,20250423,127.88,5,0.6,-67.137
us-2025-139381,rf-19840,off-ap-10001271,20250418,20250422,203.92,4,0.0,55.0584
us-2025-144785,cs-12490,off-ar-10001573,20250418,20250423,6.99,3,0.0,2.0271
us-2025-155551,cr-12580,off-pa-10001560,20250418,20250423,9.664,2,0.2,3.2616
us-2025-125087,th-21115,off-st-10001780,20250418,20250423,1554.936,3,0.2,77.7468
us-2025-155551,cr-12580,off-st-10003656,20250418,20250423,230.376,3,0.2,-48.9549
us-2025-144785,cs-12490,off-su-10004290,20250418,20250423,6.84,1,0.0,1.8468
us-2025-139381,rf-19840,tec-ph-10004924,20250418,20250422,29.56,4,0.0,7.9812
us-2025-161396,gm-14455,fur-ta-10002622,20250419,20250425,205.176,2,0.4,-58.1332
us-2025-115819,jo-15280,off-ar-10000823,20250419,20250424,5.46,3,0.0,1.5288
us-2025-109666,km-16720,off-ar-10004022,20250419,20250426,71.96,2,0.0,17.99
us-2025-115819,jo-15280,off-ar-10004456,20250419,20250424,73.2,5,0.0,21.228
us-2025-109666,km-16720,off-ar-10004582,20250419,20250426,3.28,2,0.0,1.476
us-2025-115819,jo-15280,off-bi-10000050,20250419,20250424,5.84,1,0.2,1.971
us-2025-109666,km-16720,off-bi-10000174,20250419,20250426,9.28,2,0.2,3.248
us-2025-115819,jo-15280,off-bi-10000591,20250419,20250424,9.336,3,0.2,3.2676
us-2025-161396,gm-14455,off-pa-10000418,20250419,20250425,419.4,5,0.2,146.79
us-2025-109666,km-16720,off-st-10000991,20250419,20250426,459.88,4,0.0,13.7964
us-2025-109666,km-16720,off-su-10001218,20250419,20250426,54.9,5,0.0,15.372
us-2025-109666,km-16720,off-su-10002522,20250419,20250426,7.76,2,0.0,2.2504
us-2025-115819,jo-15280,tec-ph-10004700,20250419,20250424,39.96,5,0.2,12.987
us-2025-109666,km-16720,tec-ph-10004774,20250419,20250426,25.98,2,0.0,0.779399999999999
us-2025-103646,sp-20545,off-ap-10004487,20250421,20250426,48.792,3,0.8,-126.8592
us-2025-146423,bt-11680,off-ar-10004817,20250421,20250421,15.48,3,0.0,4.4892
us-2025-103646,sp-20545,off-bi-10002854,20250421,20250426,44.848,8,0.8,-67.272
us-2025-151498,dn-13690,off-bi-10004967,20250421,20250424,8.32,5,0.2,2.808
us-2025-146423,bt-11680,off-pa-10003797,20250421,20250421,51.84,8,0.0,24.8832
us-2025-103646,sp-20545,off-st-10000563,20250421,20250426,102.336,4,0.2,-12.792
us-2025-109869,tn-21040,fur-fu-10000023,20250422,20250429,23.56,5,0.2,7.068
us-2025-147578,pg-18895,fur-fu-10001889,20250422,20250426,31.56,3,0.0,10.4148
us-2025-113061,el-13735,fur-fu-10003975,20250422,20250426,86.62,2,0.0,8.66199999999999
us-2025-109869,tn-21040,fur-ta-10001889,20250422,20250429,1272.63,6,0.5,-814.4832
us-2025-109869,tn-21040,off-ap-10002578,20250422,20250429,78.272,2,0.2,5.8704
us-2025-101329,mm-17920,off-ar-10000614,20250422,20250429,32.13,9,0.0,8.3538
us-2025-101329,mm-17920,off-ar-10003190,20250422,20250429,2.88,1,0.0,0.8064
us-2025-109869,tn-21040,off-bi-10000315,20250422,20250429,28.485,5,0.7,-20.889
us-2025-109057,tt-21460,off-st-10002406,20250422,20250427,23.952,2,0.2,2.3952
us-2025-109869,tn-21040,off-su-10003505,20250422,20250429,185.376,2,0.2,-34.758
us-2025-126270,af-10870,off-bi-10002764,20250423,20250427,18.088,7,0.2,6.5569
us-2025-162138,gk-14620,off-bi-10004593,20250423,20250427,251.52,6,0.2,81.744
us-2025-126270,af-10870,off-en-10004386,20250423,20250427,71.97,3,0.0,35.985
us-2025-124149,mj-17740,off-pa-10002421,20250423,20250426,108.336,6,0.2,37.9176
us-2025-130001,hk-14890,off-pa-10002666,20250423,20250428,36.24,5,0.2,11.325
us-2025-124149,mj-17740,off-pa-10002923,20250423,20250426,78.304,2,0.2,29.364
us-2025-124149,mj-17740,off-st-10000760,20250423,20250426,55.92,5,0.2,6.291
us-2025-162138,gk-14620,tec-ac-10001908,20250423,20250427,99.99,1,0.0,34.9965
us-2025-149279,cl-12700,fur-ch-10004287,20250424,20250428,1325.76,6,0.2,149.148
us-2025-138933,jl-15130,off-bi-10003355,20250424,20250427,3.984,1,0.2,1.3944
us-2025-149279,cl-12700,off-bi-10004040,20250424,20250428,3.108,2,0.7,-2.1756
us-2025-149279,cl-12700,off-pa-10003441,20250424,20250428,15.552,3,0.2,5.4432
us-2025-168081,ca-12055,tec-ac-10003174,20250424,20250427,258.696,3,0.2,64.674
us-2025-150147,jl-15850,off-bi-10001153,20250425,20250429,20.724,2,0.7,-13.816
us-2025-150147,jl-15850,off-bi-10001982,20250425,20250429,4.896,3,0.7,-3.4272
us-2025-150147,jl-15850,tec-ph-10004614,20250425,20250429,82.8,2,0.4,-20.7
us-2025-139556,db-13360,fur-ch-10004983,20250426,20250501,434.646,3,0.1,62.7822
us-2025-137204,bo-11350,fur-ch-10002304,20250428,20250505,41.568,2,0.2,2.598
us-2025-167605,rb-19570,fur-fu-10001602,20250428,20250430,30.344,2,0.6,-31.8612
us-2025-161816,nb-18655,off-la-10004345,20250428,20250501,15.712,4,0.2,5.6956
us-2025-161816,nb-18655,tec-ph-10003012,20250428,20250501,369.576,3,0.2,41.5773
us-2025-144792,kd-16615,fur-fu-10002759,20250430,20250504,111.888,7,0.2,22.3776
us-2025-120460,bf-11170,fur-fu-10004973,20250430,20250505,22.608,3,0.6,-10.1736
us-2025-154788,jl-15835,off-bi-10003314,20250430,20250504,7.712,2,0.2,2.7956
us-2025-164784,hf-14995,fur-ta-10004534,20250501,20250504,370.62,3,0.4,-142.071
us-2025-101525,cm-12235,off-ar-10000716,20250501,20250504,11.16,2,0.0,4.3524
us-2025-164784,hf-14995,off-bi-10002954,20250501,20250504,2.742,2,0.7,-2.0108
us-2025-164784,hf-14995,off-la-10001569,20250501,20250504,3.984,1,0.2,1.2948
us-2025-101525,cm-12235,off-pa-10001497,20250501,20250504,109.92,2,0.0,53.8608
us-2025-101525,cm-12235,off-pa-10003936,20250501,20250504,19.44,3,0.0,9.3312
us-2025-154060,dl-12865,fur-ch-10002304,20250502,20250508,187.056,9,0.2,11.691
us-2025-109400,nr-18550,fur-ch-10003298,20250502,20250506,366.744,4,0.3,-110.0232
us-2025-158155,eh-13765,fur-fu-10000732,20250502,20250506,12.56,2,0.0,4.0192
us-2025-158155,eh-13765,fur-fu-10002253,20250502,20250506,214.7,5,0.0,83.733
us-2025-148698,bd-11770,off-ar-10004022,20250502,20250507,86.352,3,0.2,5.39699999999999
us-2025-146836,cc-12475,off-bi-10000315,20250502,20250502,45.576,3,0.2,15.9516
us-2025-158155,eh-13765,off-bi-10001670,20250502,20250506,90.48,3,0.2,33.93
us-2025-104311,as-10090,off-la-10000973,20250502,20250506,5.04,2,0.2,1.764
us-2025-158155,eh-13765,off-pa-10000533,20250502,20250506,13.08,2,0.0,6.0168
us-2025-104311,as-10090,off-st-10000321,20250502,20250506,18.936,3,0.2,-3.7872
us-2025-146836,cc-12475,off-st-10001580,20250502,20250502,44.94,3,0.0,12.5832
us-2025-104311,as-10090,off-st-10002957,20250502,20250506,12.672,3,0.2,-3.168
us-2025-129280,sm-20905,fur-fu-10001876,20250503,20250505,51.968,2,0.2,10.3936
us-2025-163398,cb-12415,off-ap-10002403,20250503,20250508,26.406,3,0.8,-71.2962
us-2025-163398,cb-12415,off-ar-10003217,20250503,20250508,27.384,7,0.2,2.7384
us-2025-163398,cb-12415,off-bi-10000014,20250503,20250508,2.182,1,0.8,-3.6003
us-2025-129280,sm-20905,off-la-10000081,20250503,20250505,6.0,2,0.2,2.1
us-2025-129280,sm-20905,off-st-10002554,20250503,20250505,195.64,5,0.2,-44.019
us-2025-129280,sm-20905,tec-ac-10002637,20250503,20250505,431.976,3,0.2,-75.5958
us-2025-129280,sm-20905,tec-ma-10003589,20250503,20250505,224.937,3,0.7,-164.9538
us-2025-126165,ah-10465,fur-ta-10001676,20250505,20250507,71.088,2,0.2,-1.7772
us-2025-102239,lw-16990,fur-ta-10003392,20250505,20250506,1685.88,6,0.0,320.3172
us-2025-160500,dm-13015,fur-ta-10003748,20250505,20250508,298.776,3,0.2,7.46939999999999
us-2025-102239,lw-16990,off-bi-10001890,20250505,20250506,5.728,2,0.2,2.0048
us-2025-160500,dm-13015,off-bi-10003784,20250505,20250508,6.72,5,0.2,2.352
us-2025-105662,rb-19465,off-pa-10001001,20250505,20250509,93.248,4,0.2,31.4712
us-2025-145247,nd-18370,off-pa-10003641,20250505,20250507,79.14,3,0.0,36.4044
us-2025-112676,pj-18835,off-pa-10003971,20250505,20250508,14.352,3,0.2,5.2026
us-2025-137729,bf-11005,off-st-10001505,20250505,20250509,5.98,1,0.0,1.0166
us-2025-105662,rb-19465,tec-ph-10001198,20250505,20250509,177.48,3,0.2,19.9665
us-2025-137729,bf-11005,tec-ph-10001433,20250505,20250509,246.168,3,0.2,21.5397
us-2025-137393,gm-14500,fur-fu-10001617,20250506,20250510,41.6,4,0.0,14.144
us-2025-146857,be-11455,off-ap-10001205,20250506,20250508,54.48,1,0.0,15.2544
us-2025-139234,af-10870,off-bi-10000773,20250506,20250510,3.208,2,0.8,-5.2932
us-2025-118052,be-11455,off-fa-10004248,20250506,20250510,7.216,2,0.2,1.7138
us-2025-118052,be-11455,off-pa-10002581,20250506,20250510,49.568,2,0.2,15.49
us-2025-139234,af-10870,tec-ac-10004510,20250506,20250510,26.176,2,0.2,-3.272
us-2025-128818,cj-12010,fur-ch-10002084,20250507,20250511,442.764,4,0.1,59.0352
us-2025-128818,cj-12010,fur-fu-10001940,20250507,20250511,63.68,8,0.0,28.0192
us-2025-128818,cj-12010,off-bi-10000309,20250507,20250511,85.232,7,0.2,30.8966
us-2025-128818,cj-12010,off-la-10003923,20250507,20250511,44.4,3,0.0,22.2
us-2025-128818,cj-12010,tec-ac-10001767,20250507,20250511,199.95,5,0.0,21.9945
us-2025-128818,cj-12010,tec-ma-10000488,20250507,20250511,3999.95,5,0.0,1159.9855
ca-2025-169856,ct-11995,fur-ch-10004675,20250507,20250512,37.68,6,0.0,16.96
ca-2025-169856,ct-11995,fur-ta-10003469,20250507,20250512,2.21,1,0.0,0.6
ca-2025-169856,ct-11995,off-ar-10002578,20250507,20250512,6.48,1,0.0,3.11
ca-2025-169856,ct-11995,off-bi-10001078,20250507,20250512,8.74,4,0.7,-6.12
us-2025-164672,gb-14530,fur-fu-10001488,20250508,20250513,211.96,2,0.0,42.392
us-2025-111696,tb-21625,off-pa-10002751,20250508,20250510,17.94,3,0.0,8.073
us-2025-106530,cl-12565,off-pa-10002986,20250508,20250508,10.688,2,0.2,3.7408
us-2025-106530,cl-12565,off-pa-10004451,20250508,20250508,10.368,2,0.2,3.6288
us-2025-106530,cl-12565,off-st-10000649,20250508,20250508,25.12,2,0.2,1.57
us-2025-106530,cl-12565,off-st-10002011,20250508,20250508,1006.056,3,0.2,88.0299000000001
us-2025-106530,cl-12565,tec-ac-10001465,20250508,20250508,58.112,2,0.2,7.26399999999999
us-2025-144057,cv-12805,off-ap-10000390,20250509,20250513,48.784,4,0.8,-131.7168
us-2025-161158,ps-18970,off-ar-10000462,20250509,20250513,8.0,5,0.0,3.44
us-2025-109176,jw-16075,off-ar-10001955,20250509,20250515,79.36,5,0.2,9.91999999999999
us-2025-159765,th-21100,off-ar-10003514,20250509,20250512,27.86,7,0.0,9.1938
us-2025-144057,cv-12805,off-bi-10002353,20250509,20250513,18.528,6,0.8,-27.792
us-2025-144057,cv-12805,off-bi-10002852,20250509,20250513,13.184,4,0.8,-20.4352
us-2025-109176,jw-16075,off-en-10003134,20250509,20250515,9.344,1,0.2,3.504
us-2025-159093,rs-19420,off-pa-10001260,20250509,20250514,32.04,4,0.0,14.418
us-2025-144057,cv-12805,off-pa-10004327,20250509,20250513,76.64,2,0.2,26.824
us-2025-144057,cv-12805,off-st-10001490,20250509,20250513,856.656,6,0.2,107.082
us-2025-169166,ss-20590,tec-ac-10000991,20250509,20250514,93.98,2,0.0,13.1572
us-2025-112382,mb-18085,tec-ph-10001552,20250509,20250513,19.136,2,0.2,1.9136
us-2025-117625,gm-14500,off-en-10001535,20250510,20250515,7.072,2,0.2,2.3868
us-2025-161543,rd-19720,off-pa-10003971,20250510,20250516,11.96,2,0.0,5.8604
us-2025-162733,tt-21070,off-pa-10002751,20250511,20250512,5.98,1,0.0,2.691
us-2025-100510,hm-14860,fur-fu-10000320,20250512,20250517,10.02,3,0.0,4.4088
us-2025-123610,vm-21835,off-ap-10002222,20250512,20250516,8.67,1,0.0,2.3409
us-2025-109911,vg-21805,off-ar-10001662,20250512,20250516,10.96,4,0.0,2.9592
us-2025-167416,jm-15580,off-en-10001141,20250512,20250517,54.9,5,0.0,26.901
us-2025-101196,fm-14215,off-st-10004804,20250512,20250517,82.368,2,0.2,-19.5624
us-2025-123610,vm-21835,tec-ac-10004518,20250512,20250516,120.0,6,0.0,46.8
us-2025-100510,hm-14860,tec-ph-10001835,20250512,20250517,631.96,4,0.0,303.3408
us-2025-148901,mk-17905,fur-fu-10002396,20250514,20250519,30.192,3,0.2,8.3028
us-2025-141019,lh-17155,fur-fu-10002937,20250514,20250514,79.384,1,0.2,29.769
us-2025-148901,mk-17905,off-ar-10002467,20250514,20250519,4.768,2,0.2,0.4172
us-2025-148901,mk-17905,off-bi-10001718,20250514,20250519,57.582,3,0.7,-44.1462
us-2025-148901,mk-17905,off-bi-10002309,20250514,20250519,13.392,8,0.7,-9.8208
us-2025-148901,mk-17905,off-bi-10004002,20250514,20250519,10.38,2,0.7,-7.612
us-2025-148901,mk-17905,off-pa-10004983,20250514,20250519,31.104,6,0.2,10.8864
us-2025-148901,mk-17905,tec-ph-10003988,20250514,20250519,43.6,5,0.2,4.36
us-2025-146570,sn-20710,off-ar-10003856,20250515,20250520,8.34,3,0.0,2.1684
us-2025-146570,sn-20710,off-ar-10004602,20250515,20250520,91.96,4,0.0,25.7488
us-2025-141180,dp-13000,off-bi-10000301,20250515,20250519,7.764,4,0.7,-5.176
us-2025-146570,sn-20710,off-bi-10001718,20250515,20250520,511.84,8,0.0,240.5648
us-2025-152408,tt-21220,off-bi-10002393,20250515,20250521,13.776,3,0.2,4.4772
us-2025-165673,mn-17935,off-pa-10000697,20250515,20250519,15.232,4,0.2,5.5216
us-2025-130638,sc-20095,fur-fu-10002116,20250516,20250519,282.84,4,0.0,19.7988
us-2025-130638,sc-20095,off-la-10002195,20250516,20250519,27.72,9,0.0,13.3056
us-2025-133144,do-13435,off-pa-10004971,20250516,20250521,17.34,3,0.0,8.4966
us-2025-122133,jr-15670,off-st-10002574,20250516,20250523,552.56,4,0.0,0.0
us-2025-158435,ag-10900,fur-fu-10003975,20250517,20250518,173.24,4,0.0,17.324
us-2025-117037,lw-17215,fur-fu-10004973,20250517,20250520,22.608,3,0.6,-10.1736
us-2025-150567,rp-19855,off-bi-10000069,20250517,20250521,27.018,6,0.7,-21.6144
us-2025-117037,lw-17215,off-bi-10000279,20250517,20250520,2.89,1,0.8,-4.7685
us-2025-150567,rp-19855,off-bi-10001757,20250517,20250521,2.952,2,0.7,-2.1648
us-2025-117037,lw-17215,off-fa-10000936,20250517,20250520,7.896,3,0.2,2.4675
us-2025-158435,ag-10900,off-la-10002475,20250517,20250518,14.62,2,0.0,6.8714
us-2025-117037,lw-17215,off-pa-10000791,20250517,20250520,30.528,8,0.2,9.54
us-2025-158435,ag-10900,off-su-10000381,20250517,20250518,65.17,7,0.0,18.8993
us-2025-122728,eb-13930,off-pa-10004040,20250518,20250524,17.94,3,0.0,8.7906
us-2025-122728,eb-13930,off-st-10000604,20250518,20250524,104.28,3,0.0,26.07
us-2025-157245,le-16810,fur-ch-10003746,20250519,20250524,641.96,2,0.0,179.7488
us-2025-169943,bn-11515,fur-fu-10000010,20250519,20250524,39.76,8,0.0,12.3256
us-2025-169943,bn-11515,fur-fu-10002088,20250519,20250524,35.92,4,0.0,15.0864
us-2025-138282,ah-10690,off-ap-10001366,20250519,20250523,87.84,8,0.0,23.7168
us-2025-169943,bn-11515,off-ap-10001563,20250519,20250524,242.9,5,0.0,70.441
us-2025-152835,rp-19855,off-ar-10003056,20250519,20250523,21.4,5,0.0,6.206
us-2025-169943,bn-11515,off-bi-10002824,20250519,20250524,47.744,4,0.2,14.92
us-2025-126935,bt-11395,off-bi-10004817,20250519,20250524,9.584,1,0.2,3.3544
us-2025-169943,bn-11515,off-st-10004123,20250519,20250524,454.9,5,0.0,0.0
us-2025-115917,rb-19465,fur-fu-10000576,20250520,20250525,1049.2,5,0.0,272.792
us-2025-146010,eh-14125,off-bi-10003638,20250520,20250523,40.635,7,0.7,-32.508
us-2025-108567,db-13210,off-bi-10004140,20250520,20250524,2.694,2,0.7,-2.245
us-2025-115917,rb-19465,off-bi-10004728,20250520,20250525,15.424,4,0.2,5.0128
us-2025-114209,as-10285,off-bi-10000343,20250521,20250526,1.964,2,0.8,-3.2406
us-2025-125920,sh-19975,off-bi-10003429,20250521,20250528,3.798,3,0.8,-5.8869
us-2025-127642,cp-12340,off-pa-10000565,20250521,20250523,111.96,2,0.0,54.8604
us-2025-114209,as-10285,off-pa-10003591,20250521,20250526,82.656,9,0.2,30.996
us-2025-107202,lc-16930,tec-ma-10000112,20250521,20250528,2396.4,10,0.2,179.73
us-2025-139486,lh-17155,tec-ph-10003555,20250521,20250523,55.176,3,0.2,-12.4146
